item_id,item_total_interactions,item_unique_users,item_purchase_count,item_conversion_rate,item_total_quantity_sold,item_total_revenue,item_avg_order_value,item_unique_buyers,item_avg_rating,item_view_count,item_click_count,item_cart_count,category,item_category_enc,brand,item_brand_enc,price,item_price_log,stock,item_stock_norm,review_count,item_review_count_log,popularity_score,item_popularity_score_norm,item_avg_sentiment,trend_score,item_trend_score_norm,item_return_rate,is_active
ITEM_0022,7,7,1,0.14285714285714285,2,6983.02,6983.02,1,4.8,7,0,0,Grocery,4,BrandGamma,5,3491.51,8.158375954405471,202,0.404,1471,7.294377299288821,0.4978,0.4976455265003507,-0.2309,34.51,0.3449069441664999,0.164,True
ITEM_0384,15,13,2,0.13333333333333333,8,16356.08,8178.04,2,1.3,7,4,1,Grocery,4,BrandGamma,5,2044.51,7.623402426137752,496,0.992,538,6.289715570908998,0.9672,0.9679390842600941,0.467,67.92,0.6792075245147088,0.193,True
ITEM_0220,10,10,2,0.2,10,14867.6,7433.8,2,2.8,4,5,1,Grocery,4,BrandGamma,5,1486.76,7.3050269120617735,372,0.744,770,6.647688373563329,0.0994,0.0984871255385232,-0.4834,68.45,0.6845107064238543,0.231,True
ITEM_0300,9,9,4,0.4444444444444444,12,52982.759999999995,13245.689999999999,4,4.1,6,1,1,Grocery,4,BrandGamma,5,4415.23,8.393041669933975,400,0.8,428,6.061456918928017,0.8182,0.8186554453461578,-0.9153,71.91,0.7191314788873323,0.3,True
ITEM_0364,9,9,2,0.2222222222222222,5,12795.25,6397.625,2,4.7,2,3,2,Grocery,4,BrandGamma,5,2559.05,7.847782068532876,480,0.96,1779,7.484368643286131,0.6722,0.6723775172828375,0.8455,58.23,0.5822493496097658,0.184,True
ITEM_0389,4,4,4,1.0,16,75218.88,18804.72,4,3.6,2,1,0,Grocery,4,BrandGamma,5,4701.18,8.455781509949599,32,0.064,1594,7.374629015218945,0.412,0.41168219617272817,0.5491,41.74,0.41725035021012613,0.066,True
ITEM_0329,7,7,5,0.7142857142857143,17,68193.12,13638.624,5,1.2,4,1,0,Grocery,4,BrandGamma,5,4011.36,8.297134875863835,184,0.368,1460,7.2868764117507,0.0587,0.05770964833183048,0.3315,89.47,0.8948369021412848,0.144,True
ITEM_0131,7,7,4,0.5714285714285714,12,18488.760000000002,4622.1900000000005,4,4.8,5,1,0,Home & Kitchen,5,BrandGamma,5,1540.73,7.340660441515692,22,0.044,1634,7.399398083331354,0.3623,0.361887586414187,-0.4261,95.35,0.9536722033219931,0.162,True
ITEM_0031,9,9,4,0.4444444444444444,9,36322.2,9080.55,4,1.1,3,3,1,Home & Kitchen,5,BrandGamma,5,4035.8,8.303207577886793,162,0.324,1192,7.084226422097916,0.0177,0.016631600040076144,-0.0982,29.23,0.29207524514708827,0.047,True
ITEM_0185,9,9,5,0.5555555555555556,13,26203.97,5240.794,5,2.3,7,2,0,Home & Kitchen,5,BrandGamma,5,2015.69,7.609212832537777,302,0.604,1328,7.192182058713246,0.8732,0.8737601442741209,-0.1567,2.45,0.02411446868120873,0.164,True
ITEM_0325,10,10,3,0.3,9,1159.02,386.34,3,3.6,6,3,1,Home & Kitchen,5,BrandGamma,5,128.78,4.865840709193022,47,0.094,412,6.023447592961033,0.4023,0.40196373108906924,-0.0323,24.84,0.2481488893336002,0.246,True
ITEM_0125,14,14,6,0.42857142857142855,19,149.33999999999997,24.889999999999997,6,3.4,8,3,1,Home & Kitchen,5,BrandGamma,5,7.86,2.1815467646169897,249,0.498,638,6.459904454377535,0.4543,0.45406271916641616,0.4234,83.4,0.8341004602761657,0.188,True
ITEM_0132,8,8,2,0.25,4,1177.12,588.56,2,4.2,1,3,2,Home & Kitchen,5,BrandGamma,5,294.28,5.687924058721743,460,0.92,1104,7.007600613951853,0.1187,0.11782386534415389,0.7453,66.34,0.663398038823294,0.242,True
ITEM_0233,8,8,3,0.375,13,38695.92999999999,12898.643333333332,3,3.3,2,3,3,Home & Kitchen,5,BrandGamma,5,2976.61,7.998876244291804,430,0.86,1750,7.467942332285852,0.0347,0.03366396152690112,0.0369,45.1,0.4508705223133881,0.033,True
ITEM_0026,9,9,2,0.2222222222222222,7,11801.65,5900.825,2,4.2,2,4,2,Home & Kitchen,5,BrandGamma,5,1685.95,7.430677443695361,490,0.98,642,6.466144724237619,0.5308,0.5307083458571286,-0.6264,88.07,0.8808284970982588,0.204,True
ITEM_0135,12,12,2,0.16666666666666666,4,1731.0,865.5,2,3.5,5,3,1,Sports,6,BrandGamma,5,432.75,6.072468331261069,243,0.486,621,6.432940092739179,0.0326,0.031559963931469794,-0.8004,67.36,0.6736041624974984,0.259,True
ITEM_0205,14,13,2,0.14285714285714285,4,9721.16,4860.58,2,1.5,7,3,2,Sports,6,BrandGamma,5,2430.29,7.796177259673576,179,0.358,256,5.54907608489522,0.3099,0.3093878368900912,0.9464,47.3,0.4728837302381429,0.013,True
ITEM_0040,9,9,5,0.5555555555555556,10,28883.0,5776.6,5,2.0,5,1,1,Sports,6,BrandGamma,5,2888.3,7.9687695372349285,458,0.916,0,0.0,0.4777,0.4775072638012223,0.2709,57.42,0.5741444866920152,0.273,True
ITEM_0235,9,9,4,0.4444444444444444,10,11796.1,2949.025,4,4.3,4,4,0,Sports,6,BrandGamma,5,1179.61,7.073786533040071,215,0.43,1767,7.477604243197589,0.7366,0.7369001102093979,0.5298,98.91,0.9892935761456874,0.175,True
ITEM_0442,9,9,3,0.3333333333333333,10,49385.3,16461.766666666666,3,2.2,4,3,1,Sports,6,BrandGamma,5,4938.53,8.505025463955304,84,0.168,1420,7.259116128097101,0.3695,0.36910129245566575,-0.1569,55.24,0.5523313988393036,0.173,True
ITEM_0330,10,9,0,0.0,0,0.0,0.0,0,2.5,2,5,2,Toys,7,BrandGamma,5,4320.14,8.371274535314496,200,0.4,1976,7.589335823170617,0.3452,0.3447550345656748,0.7793,71.13,0.7113267960776465,0.238,True
ITEM_0413,10,9,3,0.3,8,26919.52,8973.173333333334,3,4.2,4,4,2,Toys,7,BrandGamma,5,3364.94,8.121462549279936,425,0.85,1541,7.340835554123275,0.4582,0.45797014327221724,-0.9105,82.65,0.8265959575745447,0.062,True
ITEM_0483,12,12,2,0.16666666666666666,6,10570.08,5285.04,2,1.7,7,2,2,Toys,7,BrandGamma,5,1761.68,7.474590657131324,358,0.716,1087,6.992096427415888,0.5724,0.5723875363190062,0.2101,36.12,0.36101660996597956,0.099,True
ITEM_0267,12,11,2,0.16666666666666666,10,30597.2,15298.6,2,2.4,3,5,0,Toys,7,BrandGamma,5,3059.72,8.026405461386753,439,0.878,830,6.7226297948554485,0.6794,0.6795912233243162,-0.2166,78.18,0.7818691214728838,0.179,True
ITEM_0112,9,9,1,0.1111111111111111,1,1320.36,1320.36,1,1.8,3,2,4,Toys,7,BrandGamma,5,1320.36,7.186416788212835,65,0.13,575,6.3561076606958915,0.4071,0.4067728684500551,-0.0004,13.05,0.1301781068641185,0.06,True
ITEM_0296,8,8,4,0.5,9,24840.81,6210.2025,4,3.2,5,2,1,Toys,7,BrandGamma,5,2760.09,7.923380808284074,86,0.172,1118,7.020190708311925,0.1861,0.18535216912133054,-0.6788,53.01,0.5300180108064839,0.059,True
ITEM_0176,7,7,4,0.5714285714285714,15,14338.65,3584.6625,4,3.0,2,1,2,Toys,7,BrandGamma,5,955.91,6.8637093431434035,412,0.824,1354,7.2115567333138015,0.9584,0.9591223324316202,-0.0536,16.17,0.16139683810286173,0.101,True
ITEM_0064,13,13,5,0.38461538461538464,14,47935.44,9587.088,4,2.9,6,4,0,Toys,7,BrandGamma,5,3423.96,8.13884507179601,467,0.934,512,6.240275845170769,0.3202,0.31970744414387336,0.1781,72.79,0.7279367620572343,0.23,True
ITEM_0319,4,4,3,0.75,8,6214.719999999999,2071.5733333333333,3,4.6,1,3,0,Toys,7,BrandGamma,5,776.84,6.656520847501402,431,0.862,1412,7.253470382684528,0.1727,0.17192666065524498,0.6375,67.75,0.6775065039023414,0.241,True
ITEM_0352,10,9,3,0.3,13,34877.18,11625.726666666667,3,2.0,6,1,3,Toys,7,BrandGamma,5,2682.86,7.895011335777342,96,0.192,191,5.2574953720277815,0.2658,0.26520388738603345,-0.7368,45.78,0.45767460476285776,0.206,True
ITEM_0336,10,10,1,0.1,1,4292.81,4292.81,1,4.9,3,4,0,Beauty,0,BrandTheta,6,4292.81,8.364929729672154,470,0.94,1184,7.077498053569231,0.668,0.6681695220919748,-0.4191,16.33,0.16299779867920752,0.188,True
ITEM_0494,10,10,1,0.1,1,149.95,149.95,1,1.3,3,5,1,Beauty,0,BrandTheta,6,149.95,5.016948656152848,144,0.288,437,6.082218910376446,0.3107,0.3101893597835888,0.7457,17.67,0.1764058435061037,0.018,True
ITEM_0252,11,11,2,0.18181818181818182,6,22558.86,11279.43,2,1.2,4,4,2,Beauty,0,BrandTheta,6,3759.81,8.232389638715107,305,0.61,1277,7.15305163493748,0.7512,0.7515279030157299,0.6439,99.17,0.9918951370822493,0.086,True
ITEM_0060,6,6,2,0.3333333333333333,5,9500.0,4750.0,2,1.2,0,4,1,Beauty,0,BrandTheta,6,1900.0,7.550135342488429,5,0.01,1095,6.999422467507961,0.1047,0.10379721470794509,-0.8099,6.1,0.060636381829097453,0.23,True
ITEM_0157,9,9,2,0.2222222222222222,8,13547.2,6773.6,2,1.4,2,5,0,Beauty,0,BrandTheta,6,1693.4,7.435083974847142,305,0.61,803,6.6895992691789665,0.9448,0.9454964432421601,-0.2168,11.28,0.11246748048829298,0.021,True
ITEM_0141,18,17,0,0.0,0,0.0,0.0,0,4.9,7,4,1,Books,1,BrandTheta,6,2378.56,7.774670875624645,254,0.508,325,5.786897381366708,0.8338,0.8342851417693617,-0.991,59.06,0.5905543325995598,0.135,True
ITEM_0276,13,13,0,0.0,0,0.0,0.0,0,1.7,4,3,3,Books,1,BrandTheta,6,581.45,6.367243344845786,383,0.766,387,5.961005339623274,0.1444,0.14357278829776576,-0.6846,41.12,0.41104662797678604,0.036,True
ITEM_0008,5,5,6,1.2,21,9222.57,1537.095,6,4.1,2,1,2,Books,1,BrandTheta,6,439.17,6.0871610159294605,484,0.968,613,6.419994928147142,0.7582,0.7585412283338343,0.3432,31.53,0.3150890534320593,0.125,True
ITEM_0237,5,5,3,0.6,10,44510.899999999994,14836.966666666665,3,2.4,2,2,1,Books,1,BrandTheta,6,4451.09,8.401128927824525,233,0.466,825,6.716594773520978,0.7491,0.7494239054202986,-0.422,31.93,0.3190914548729238,0.023,True
ITEM_0342,8,8,3,0.375,8,9132.88,3044.293333333333,3,4.9,6,1,1,Books,1,BrandTheta,6,1141.61,7.041070398221257,369,0.738,1762,7.47477218239787,0.2795,0.2789299669371807,0.1683,82.66,0.8266960176105662,0.291,True
ITEM_0044,11,11,4,0.36363636363636365,14,20302.8,5075.7,4,2.2,3,3,1,Books,1,BrandTheta,6,1450.2,7.280146079360872,489,0.978,107,4.68213122712422,0.1253,0.12443642921550946,-0.1329,97.88,0.9789873924354612,0.125,True
ITEM_0166,19,18,2,0.10526315789473684,4,1435.44,717.72,2,2.4,2,11,3,Clothing,2,BrandTheta,6,358.86,5.885715066924373,468,0.936,1735,7.459338895220295,0.8492,0.8497144574691914,0.0083,45.55,0.4553732239343606,0.268,True
ITEM_0052,13,13,3,0.23076923076923078,8,8410.24,2803.4133333333334,3,3.7,8,4,1,Clothing,2,BrandTheta,6,1051.28,6.958714517579264,255,0.51,1767,7.477604243197589,0.9494,0.9501051998797716,0.0997,2.42,0.023814288573143886,0.045,True
ITEM_0345,8,8,4,0.5,8,13154.720000000001,3288.6800000000003,4,3.5,3,4,0,Clothing,2,BrandTheta,6,1644.34,7.405702328772763,321,0.642,37,3.6375861597263857,0.6009,0.6009417893998598,-0.9674,95.76,0.9577746647988793,0.017,True
ITEM_0363,9,9,1,0.1111111111111111,2,6064.82,6064.82,1,3.7,3,5,1,Clothing,2,BrandTheta,6,3032.41,8.017442678242706,270,0.54,313,5.749392985908253,0.3176,0.317102494740006,0.8905,81.26,0.8126876125675405,0.012,True
ITEM_0263,12,12,0,0.0,0,0.0,0.0,0,2.8,9,2,0,Clothing,2,BrandTheta,6,1850.42,7.523708191210606,74,0.148,1539,7.3395376954076745,0.2085,0.2077948101392646,0.727,20.24,0.20212127276365818,0.001,True
ITEM_0244,10,10,2,0.2,8,37383.36,18691.68,2,2.3,4,0,4,Clothing,2,BrandTheta,6,4672.92,8.44975339899169,405,0.81,1163,7.059617628291383,0.4151,0.4147880973850316,-0.6371,99.98,1.0,0.113,True
ITEM_0368,6,6,6,1.0,16,56714.719999999994,9452.453333333333,6,1.9,2,3,1,Electronics,3,BrandTheta,6,3544.67,8.173482419697807,277,0.554,108,4.6913478822291435,0.7073,0.7075443342350467,0.9879,58.72,0.5871522913748249,0.21,True
ITEM_0182,6,6,4,0.6666666666666666,11,37045.58,9261.395,4,2.0,1,3,1,Electronics,3,BrandTheta,6,3367.78,8.122305939997988,380,0.76,541,6.295266001439646,0.9034,0.9040176335036569,-0.4296,21.03,0.21002601560936565,0.197,True
ITEM_0476,7,7,3,0.42857142857142855,12,54285.119999999995,18095.039999999997,3,2.6,6,0,0,Electronics,3,BrandTheta,6,4523.76,8.417319816053393,92,0.184,1497,7.311886164077165,0.2607,0.260094178939986,-0.7319,29.77,0.2974784870922554,0.229,True
ITEM_0236,12,12,2,0.16666666666666666,2,1207.42,603.71,2,3.0,8,2,1,Electronics,3,BrandTheta,6,603.71,6.404749004268278,384,0.768,1058,6.9650803456014065,0.1724,0.17162608957018335,-0.6471,36.98,0.3696217730638383,0.017,True
ITEM_0475,8,8,0,0.0,0,0.0,0.0,0,4.1,2,4,1,Electronics,3,BrandTheta,6,2103.2,7.6516906263741875,47,0.094,981,6.889591308354466,0.6259,0.6259893798216611,0.9284,47.39,0.4737842705623374,0.115,True
ITEM_0391,7,7,5,0.7142857142857143,12,54163.32,10832.664,5,2.2,2,2,0,Electronics,3,BrandTheta,6,4513.61,8.415074083382686,63,0.126,1367,7.221105098182496,0.4044,0.4040677286845005,0.9947,42.82,0.4280568341004603,0.102,True
ITEM_0426,9,9,2,0.2222222222222222,6,7340.76,3670.38,2,4.5,3,2,2,Electronics,3,BrandTheta,6,1223.46,7.110255209464217,277,0.554,1851,7.524021415206125,0.7073,0.7075443342350467,0.1755,38.31,0.3829297578547129,0.242,True
ITEM_0355,8,8,2,0.25,5,24255.9,12127.95,2,1.5,4,2,1,Electronics,3,BrandTheta,6,4851.18,8.487183367479698,283,0.566,384,5.953243334287785,0.7249,0.7251778378919947,0.6921,25.61,0.25585351210726437,0.111,True
ITEM_0443,7,6,3,0.42857142857142855,8,23829.52,7943.173333333333,3,1.9,4,2,1,Grocery,4,BrandTheta,6,2978.69,7.999574547242645,150,0.3,1554,7.349230824613334,0.5568,0.556757839895802,-0.3407,70.24,0.702421452871723,0.188,True
ITEM_0238,12,12,5,0.4166666666666667,12,14815.2,2963.04,5,3.0,3,2,2,Grocery,4,BrandTheta,6,1234.6,7.119311961044427,471,0.942,1922,7.56164174558878,0.1016,0.10069131349564171,-0.2336,17.91,0.17880728437062238,0.14,True
ITEM_0245,8,7,4,0.5,14,14350.980000000001,3587.7450000000003,4,1.4,4,4,0,Grocery,4,BrandTheta,6,1025.07,6.933491249524277,338,0.676,1856,7.526717561352706,0.9601,0.9608255685803025,-0.5087,36.66,0.3664198519111467,0.022,True
ITEM_0091,14,12,1,0.07142857142857142,1,552.59,552.59,1,4.7,5,4,3,Grocery,4,BrandTheta,6,552.59,6.316424340556496,279,0.558,671,6.51025834052315,0.8346,0.8350866646628594,0.2802,49.13,0.4911947168300981,0.243,True
ITEM_0338,14,14,3,0.21428571428571427,8,32664.24,10888.08,3,4.6,3,7,3,Grocery,4,BrandTheta,6,4083.03,8.314839524997048,326,0.652,1284,7.158513997329321,0.5242,0.524095781985773,0.4691,73.17,0.7317390434260556,0.011,True
ITEM_0496,8,8,2,0.25,9,30569.670000000002,15284.835000000001,2,2.5,3,4,0,Grocery,4,BrandTheta,6,3396.63,8.130833408722264,219,0.438,1829,7.512071245835466,0.3015,0.3009718465083659,-0.1514,52.52,0.5251150690414249,0.217,True
ITEM_0458,6,6,5,0.8333333333333334,14,36517.17999999999,7303.435999999999,5,4.8,3,1,2,Grocery,4,BrandTheta,6,2608.37,7.8668640918697195,368,0.736,555,6.320768294250582,0.8028,0.803226129646328,-0.383,52.64,0.5263157894736842,0.014,True
ITEM_0346,11,11,4,0.36363636363636365,13,56180.54,14045.135,4,4.6,7,2,1,Grocery,4,BrandTheta,6,4321.58,8.37160772519416,217,0.434,520,6.255750041753367,0.2649,0.26430217413084867,-0.7398,5.9,0.0586351811086652,0.201,True
ITEM_0113,12,11,1,0.08333333333333333,4,10019.72,10019.72,1,3.1,6,4,1,Home & Kitchen,5,BrandTheta,6,2504.93,7.826415202104987,354,0.708,1293,7.165493475060845,0.3908,0.3904418394950406,-0.5275,30.18,0.30158094856914147,0.007,True
ITEM_0269,7,7,4,0.5714285714285714,12,39251.52,9812.88,4,2.4,5,0,0,Home & Kitchen,5,BrandTheta,6,3270.96,8.093144472709037,240,0.48,1032,6.940222469119639,0.9333,0.9339745516481315,0.735,49.68,0.4966980188112868,0.214,True
ITEM_0407,9,9,2,0.2222222222222222,7,2999.29,1499.645,2,3.8,3,3,1,Home & Kitchen,5,BrandTheta,6,428.47,6.062551890323545,173,0.346,508,6.2324480165505225,0.8931,0.8936980262498748,0.2416,5.24,0.05203121873123875,0.074,True
ITEM_0206,14,14,2,0.14285714285714285,3,3217.3500000000004,1608.6750000000002,2,4.5,6,5,3,Home & Kitchen,5,BrandTheta,6,1072.45,6.978633039615574,27,0.054,1608,7.3833681469923835,0.0538,0.0528003206091574,-0.3132,26.12,0.26095657394436667,0.08,True
ITEM_0444,12,12,2,0.16666666666666666,6,28497.0,14248.5,2,4.2,7,3,0,Sports,6,BrandTheta,6,4749.5,8.466005154646805,433,0.866,538,6.289715570908998,0.3005,0.29996994289149387,-0.4108,33.67,0.33650190114068446,0.07,True
ITEM_0045,13,13,0,0.0,0,0.0,0.0,0,3.3,6,3,1,Sports,6,BrandTheta,6,403.48,6.002602291518438,57,0.114,671,6.51025834052315,0.4203,0.4199979961927663,-0.0332,99.1,0.991194716830098,0.208,True
ITEM_0388,8,8,4,0.5,9,18942.39,4735.5975,4,2.1,3,0,1,Sports,6,BrandTheta,6,2104.71,7.652407981407788,61,0.122,1974,7.5883236773352225,0.6552,0.6553451557960125,0.8922,47.75,0.4773864318591155,0.065,True
ITEM_0081,6,6,4,0.6666666666666666,11,30893.170000000002,7723.2925000000005,4,1.8,2,2,1,Sports,6,BrandTheta,6,2808.47,7.940751132438648,468,0.936,1820,7.507141079727608,0.2317,0.23103897405069632,-0.2044,31.86,0.31839103462077245,0.277,True
ITEM_0077,13,13,4,0.3076923076923077,8,36578.0,9144.5,4,4.5,9,1,1,Sports,6,BrandTheta,6,4572.25,8.427979390871407,207,0.414,1983,7.592870287844818,0.0292,0.0281534916341048,0.5333,5.29,0.05253151891134681,0.275,True
ITEM_0055,11,11,4,0.36363636363636365,14,45378.060000000005,11344.515000000001,4,1.6,3,4,2,Sports,6,BrandTheta,6,3241.29,8.084035149251322,392,0.784,828,6.720220155135295,0.4742,0.47400060114217013,-0.9237,4.82,0.047828697218331,0.018,True
ITEM_0471,10,10,1,0.1,3,6121.65,6121.65,1,3.1,4,2,3,Sports,6,BrandTheta,6,2040.55,7.62146460225496,211,0.422,1225,7.111512116496157,0.4926,0.49243562769261595,-0.4902,8.6,0.08565139083450071,0.092,True
ITEM_0410,8,8,3,0.375,7,11752.51,3917.5033333333336,3,1.6,2,4,0,Sports,6,BrandTheta,6,1678.93,7.426507404862559,457,0.914,1966,7.584264818389059,0.472,0.4717964131850516,-0.2656,20.34,0.20312187312387434,0.283,True
ITEM_0048,16,16,3,0.1875,9,12538.8,4179.599999999999,3,1.0,8,4,2,Sports,6,BrandTheta,6,1393.2,7.240076053052299,179,0.358,559,6.327936783729195,0.7619,0.762248271716261,-0.6144,65.14,0.6513908345007003,0.221,True
ITEM_0261,6,6,3,0.5,9,39636.36,13212.12,3,4.9,2,3,1,Sports,6,BrandTheta,6,4404.04,8.39050461891929,301,0.602,709,6.565264970035361,0.6125,0.6125638713555757,0.5558,29.71,0.2968781268761257,0.174,True
ITEM_0277,10,10,4,0.4,10,5395.4,1348.85,4,4.5,5,1,2,Sports,6,BrandTheta,6,539.54,6.292568639891403,184,0.368,1949,7.575584651557793,0.002,0.0009017132551848512,0.5429,63.6,0.6359815889533721,0.089,True
ITEM_0242,11,11,3,0.2727272727272727,8,23358.879999999997,7786.293333333332,3,1.6,6,3,1,Toys,7,BrandTheta,6,2919.86,7.97963337244761,274,0.548,1095,6.999422467507961,0.7436,0.7439134355275023,-0.9111,38.03,0.3801280768461077,0.256,True
ITEM_0194,10,10,3,0.3,7,32310.53,10770.176666666666,3,3.0,7,1,0,Toys,7,BrandTheta,6,4615.79,8.437454937391985,255,0.51,673,6.513230110912307,0.5314,0.5313094880272518,-0.3334,13.2,0.13167900740444266,0.181,True
ITEM_0253,13,13,1,0.07692307692307693,1,367.28,367.28,1,4.6,6,3,3,Toys,7,BrandTheta,6,367.28,5.908843518419645,37,0.074,1705,7.441906728051625,0.4706,0.47039374812143075,0.7545,25.65,0.25625375225135083,0.278,True
ITEM_0331,15,15,1,0.06666666666666667,4,16215.52,16215.52,1,4.1,5,7,2,Toys,7,BrandTheta,6,4053.88,8.307676373016685,130,0.26,1851,7.524021415206125,0.043,0.041979761546939186,-0.8701,67.58,0.6758054832899739,0.16,True
ITEM_0491,13,13,2,0.15384615384615385,5,5531.849999999999,2765.9249999999997,2,4.8,4,4,2,Toys,7,BrandTheta,6,1106.37,7.009743113539702,223,0.446,1260,7.139660335964919,0.8513,0.8518184550646227,-0.2936,68.96,0.6896137682609564,0.081,True
ITEM_0071,6,6,3,0.5,8,8469.2,2823.066666666667,3,3.9,3,2,0,Toys,7,BrandTheta,6,1058.65,6.965693943902584,302,0.604,1092,6.996681488176539,0.1539,0.15309087265805033,0.9059,46.86,0.46848108865319193,0.079,True
ITEM_0059,13,13,1,0.07692307692307693,4,3284.12,3284.12,1,4.6,3,7,2,Toys,7,BrandTheta,6,821.03,6.71177689074057,447,0.894,11,2.4849066497880004,0.4709,0.47069431920649235,0.6199,83.17,0.8317990794476686,0.014,True
ITEM_0068,10,9,2,0.2,7,1157.17,578.585,2,1.6,4,4,0,Beauty,0,BrandZeta,7,165.31,5.113853516682049,407,0.814,742,6.610696044717759,0.3145,0.31399659352770265,-0.5656,4.3,0.042625575345207126,0.087,True
ITEM_0128,15,14,1,0.06666666666666667,3,13934.76,13934.76,1,3.4,6,6,2,Beauty,0,BrandZeta,7,4644.92,8.443744694068888,340,0.68,1610,7.384610383176974,0.2981,0.2975653742110009,-0.5483,66.65,0.666499899939964,0.054,True
ITEM_0117,11,11,1,0.09090909090909091,2,2990.86,2990.86,1,3.0,6,2,0,Beauty,0,BrandZeta,7,1495.43,7.3108375503885075,375,0.75,857,6.754604099487962,0.2057,0.20498948001202286,-0.7958,92.47,0.9248549129477686,0.156,True
ITEM_0089,8,8,1,0.125,2,918.0,918.0,1,2.1,2,3,2,Beauty,0,BrandZeta,7,459.0,6.131226489483141,217,0.434,232,5.4510384535657,0.4277,0.4274120829576195,0.1385,19.14,0.19111466880128078,0.088,True
ITEM_0249,5,5,3,0.6,8,26875.36,8958.453333333333,3,2.4,2,1,0,Beauty,0,BrandZeta,7,3359.42,8.1198212451454,394,0.788,1649,7.408530566894626,0.351,0.3505660755435327,0.745,47.48,0.4746848108865319,0.059,True
ITEM_0485,7,7,5,0.7142857142857143,13,55472.56,11094.511999999999,5,2.5,4,3,0,Beauty,0,BrandZeta,7,4267.12,8.358928728240073,439,0.878,53,3.9889840465642745,0.856,0.8565274020639214,-0.476,3.36,0.033219931959175504,0.266,True
ITEM_0308,3,3,5,1.6666666666666667,17,76406.67,15281.333999999999,4,3.7,1,1,1,Beauty,0,BrandZeta,7,4494.51,8.410834399869023,67,0.134,218,5.389071729816501,0.4468,0.44654844203987576,0.2879,58.25,0.5824494696818091,0.024,True
ITEM_0369,13,12,0,0.0,0,0.0,0.0,0,2.9,7,5,1,Beauty,0,BrandZeta,7,13.45,2.670694414558441,326,0.652,1621,7.3914152346753585,0.7925,0.7929065223925459,-0.6305,52.08,0.5207124274564738,0.22,True
ITEM_0434,9,9,0,0.0,0,0.0,0.0,0,3.5,4,2,2,Beauty,0,BrandZeta,7,4789.08,8.474302391726871,65,0.13,66,4.204692619390966,0.3923,0.39194469492034867,-0.5679,52.86,0.5285171102661597,0.196,True
ITEM_0314,12,12,4,0.3333333333333333,15,7775.249999999999,1943.8124999999998,4,1.6,4,6,0,Books,1,BrandZeta,7,518.35,6.2525780296738205,86,0.172,1112,7.014814351275545,0.603,0.6030457869952911,-0.393,82.58,0.8258955373223934,0.204,True
ITEM_0033,8,8,2,0.25,6,16097.52,8048.76,2,4.5,3,3,1,Books,1,BrandZeta,7,2682.92,7.895033691388043,488,0.976,1664,7.417580402414544,0.9122,0.9128343853321311,-0.105,93.93,0.9394636782069242,0.152,True
ITEM_0441,14,14,4,0.2857142857142857,15,50083.2,12520.8,4,4.9,6,5,1,Books,1,BrandZeta,7,3338.88,8.113690157181603,99,0.198,902,6.805722553416985,0.6217,0.6217813846307986,0.0041,16.01,0.15979587752651594,0.039,True
ITEM_0188,10,10,1,0.1,2,2493.58,2493.58,1,2.3,2,5,1,Books,1,BrandZeta,7,1246.79,7.129129265539748,40,0.08,537,6.2878585601617845,0.2732,0.2726179741508867,-0.6255,62.07,0.6206724034420653,0.086,True
ITEM_0035,12,11,5,0.4166666666666667,13,24640.2,4928.04,5,2.7,7,4,0,Books,1,BrandZeta,7,1895.4,7.547712631027963,184,0.368,56,4.04305126783455,0.0319,0.03085863139965935,-0.7357,48.56,0.48549129477686614,0.272,True
ITEM_0304,13,13,2,0.15384615384615385,10,29140.5,14570.25,2,3.3,7,2,1,Books,1,BrandZeta,7,2914.05,7.97764225129615,240,0.48,999,6.907755278982137,0.9051,0.9057208696523394,0.3947,34.85,0.3483089853912348,0.124,True
ITEM_0378,7,7,6,0.8571428571428571,19,31426.380000000005,5237.7300000000005,6,2.3,2,3,1,Books,1,BrandZeta,7,1654.02,7.41156837233029,20,0.04,830,6.7226297948554485,0.5076,0.5074641819456969,-0.9769,0.3,0.002601560936561937,0.267,True
ITEM_0144,10,10,0,0.0,0,0.0,0.0,0,1.5,6,3,1,Books,1,BrandZeta,7,4361.93,8.380899128988485,391,0.782,905,6.80903930604298,0.7336,0.7338943993587818,-0.6669,63.52,0.6351811086651992,0.078,True
ITEM_0021,8,8,3,0.375,10,40292.6,13430.866666666667,3,2.2,4,0,1,Clothing,2,BrandZeta,7,4029.26,8.301586168988685,324,0.648,1585,7.368970402194793,0.9285,0.9291654142871456,0.9854,81.9,0.8190914548729238,0.09,True
ITEM_0381,9,9,2,0.2222222222222222,8,28795.6,14397.8,2,2.7,4,4,0,Clothing,2,BrandZeta,7,3599.45,8.188814116632352,383,0.766,1909,7.554858521040676,0.0971,0.09618274721971747,-0.2891,57.63,0.5762457474484691,0.169,True
ITEM_0129,6,6,5,0.8333333333333334,18,79080.12,15816.024,5,3.1,3,3,0,Clothing,2,BrandZeta,7,4393.34,8.388072628194072,31,0.062,541,6.295266001439646,0.4357,0.4354273118925959,-0.0092,77.3,0.7730638383029818,0.105,True
ITEM_0432,4,4,4,1.0,15,31922.699999999997,7980.674999999999,4,2.3,1,1,1,Clothing,2,BrandZeta,7,2128.18,7.663492208055162,192,0.384,1758,7.472500744737558,0.3777,0.37731690211401664,0.2882,3.7,0.03662197318391035,0.154,True
