user_id,item_id,ui_total_interactions,ui_views,ui_clicks,ui_carts,ui_purchases_events,ui_interaction_score,ui_interaction_score_norm,ui_has_purchased
USER_0147,ITEM_0402,1,1,0,0,0,1,0.0,0
USER_0098,ITEM_0333,1,0,1,0,0,2,0.1111111111111111,0
USER_0019,ITEM_0175,1,1,0,0,0,1,0.0,0
USER_0130,ITEM_0185,1,0,1,0,0,2,0.1111111111111111,0
USER_0157,ITEM_0472,1,0,0,1,0,3,0.2222222222222222,0
USER_0172,ITEM_0291,1,1,0,0,0,1,0.0,0
USER_0022,ITEM_0126,1,0,1,0,0,2,0.1111111111111111,0
USER_0049,ITEM_0150,1,0,1,0,0,2,0.1111111111111111,0
USER_0137,ITEM_0217,1,0,1,0,0,2,0.1111111111111111,0
USER_0165,ITEM_0262,1,1,0,0,0,1,0.0,0
USER_0081,ITEM_0243,1,0,1,0,0,2,0.1111111111111111,0
USER_0109,ITEM_0332,1,1,0,0,0,1,0.0,0
USER_0130,ITEM_0146,1,1,0,0,0,1,0.0,0
USER_0138,ITEM_0126,1,0,0,1,0,3,0.2222222222222222,0
USER_0057,ITEM_0496,1,0,1,0,0,2,0.1111111111111111,1
USER_0190,ITEM_0074,1,0,0,1,0,3,0.2222222222222222,0
USER_0096,ITEM_0018,1,1,0,0,0,1,0.0,0
USER_0084,ITEM_0346,1,0,0,1,0,3,0.2222222222222222,0
USER_0112,ITEM_0422,1,0,1,0,0,2,0.1111111111111111,0
USER_0008,ITEM_0342,1,1,0,0,0,1,0.0,0
USER_0035,ITEM_0316,1,0,0,1,0,3,0.2222222222222222,0
USER_0085,ITEM_0493,1,0,0,1,0,3,0.2222222222222222,0
USER_0085,ITEM_0112,1,0,0,1,0,3,0.2222222222222222,0
USER_0198,ITEM_0298,1,0,0,0,1,5,0.4444444444444444,0
USER_0048,ITEM_0085,1,1,0,0,0,1,0.0,0
USER_0019,ITEM_0107,1,1,0,0,0,1,0.0,0
USER_0087,ITEM_0414,1,1,0,0,0,1,0.0,0
USER_0185,ITEM_0055,1,0,1,0,0,2,0.1111111111111111,0
USER_0100,ITEM_0247,1,0,1,0,0,2,0.1111111111111111,0
USER_0115,ITEM_0110,1,0,0,1,0,3,0.2222222222222222,0
USER_0058,ITEM_0327,1,0,1,0,0,2,0.1111111111111111,0
USER_0170,ITEM_0155,1,1,0,0,0,1,0.0,0
USER_0074,ITEM_0321,1,1,0,0,0,1,0.0,0
USER_0084,ITEM_0253,1,0,1,0,0,2,0.1111111111111111,0
USER_0122,ITEM_0110,1,0,0,1,0,3,0.2222222222222222,0
USER_0180,ITEM_0486,2,1,1,0,0,3,0.2222222222222222,0
USER_0136,ITEM_0377,1,0,0,1,0,3,0.2222222222222222,0
USER_0111,ITEM_0238,1,0,0,1,0,3,0.2222222222222222,0
USER_0116,ITEM_0131,1,0,1,0,0,2,0.1111111111111111,0
USER_0162,ITEM_0497,1,1,0,0,0,1,0.0,0
USER_0020,ITEM_0131,1,1,0,0,0,1,0.0,0
USER_0098,ITEM_0285,1,0,0,0,1,5,0.4444444444444444,0
USER_0123,ITEM_0103,1,1,0,0,0,1,0.0,0
USER_0007,ITEM_0178,1,1,0,0,0,1,0.0,0
USER_0145,ITEM_0160,1,0,1,0,0,2,0.1111111111111111,0
USER_0068,ITEM_0299,1,1,0,0,0,1,0.0,0
USER_0188,ITEM_0112,1,1,0,0,0,1,0.0,0
USER_0148,ITEM_0455,1,1,0,0,0,1,0.0,0
USER_0097,ITEM_0401,1,1,0,0,0,1,0.0,0
USER_0170,ITEM_0267,2,1,1,0,0,3,0.2222222222222222,0
USER_0081,ITEM_0432,1,0,0,0,1,5,0.4444444444444444,0
USER_0110,ITEM_0336,1,1,0,0,0,1,0.0,0
USER_0024,ITEM_0365,1,0,1,0,0,2,0.1111111111111111,0
USER_0200,ITEM_0055,1,0,0,1,0,3,0.2222222222222222,0
USER_0091,ITEM_0475,1,0,1,0,0,2,0.1111111111111111,0
USER_0047,ITEM_0131,1,1,0,0,0,1,0.0,0
USER_0008,ITEM_0192,1,1,0,0,0,1,0.0,0
USER_0126,ITEM_0001,1,0,1,0,0,2,0.1111111111111111,0
USER_0048,ITEM_0103,1,0,0,0,1,5,0.4444444444444444,0
USER_0171,ITEM_0421,1,0,0,1,0,3,0.2222222222222222,1
USER_0087,ITEM_0236,1,1,0,0,0,1,0.0,0
USER_0013,ITEM_0289,1,1,0,0,0,1,0.0,0
USER_0116,ITEM_0359,2,0,2,0,0,4,0.3333333333333333,0
USER_0142,ITEM_0456,1,0,1,0,0,2,0.1111111111111111,0
USER_0155,ITEM_0014,1,1,0,0,0,1,0.0,0
USER_0173,ITEM_0034,1,0,1,0,0,2,0.1111111111111111,0
USER_0006,ITEM_0463,1,0,1,0,0,2,0.1111111111111111,0
USER_0149,ITEM_0147,1,1,0,0,0,1,0.0,0
USER_0111,ITEM_0464,1,0,1,0,0,2,0.1111111111111111,0
USER_0037,ITEM_0058,1,0,0,1,0,3,0.2222222222222222,0
USER_0171,ITEM_0444,1,1,0,0,0,1,0.0,0
USER_0035,ITEM_0384,1,1,0,0,0,1,0.0,0
USER_0175,ITEM_0159,1,1,0,0,0,1,0.0,0
USER_0108,ITEM_0168,1,0,0,0,1,5,0.4444444444444444,0
USER_0004,ITEM_0046,1,0,0,1,0,3,0.2222222222222222,0
USER_0110,ITEM_0337,1,0,1,0,0,2,0.1111111111111111,0
USER_0179,ITEM_0202,1,1,0,0,0,1,0.0,0
USER_0056,ITEM_0157,1,0,0,0,1,5,0.4444444444444444,0
USER_0120,ITEM_0491,1,1,0,0,0,1,0.0,0
USER_0151,ITEM_0377,1,0,0,1,0,3,0.2222222222222222,0
USER_0064,ITEM_0355,1,0,0,0,1,5,0.4444444444444444,0
USER_0065,ITEM_0482,1,1,0,0,0,1,0.0,0
USER_0054,ITEM_0223,1,1,0,0,0,1,0.0,0
USER_0100,ITEM_0372,1,0,1,0,0,2,0.1111111111111111,0
USER_0159,ITEM_0052,1,0,1,0,0,2,0.1111111111111111,0
USER_0165,ITEM_0402,1,0,1,0,0,2,0.1111111111111111,0
USER_0012,ITEM_0149,1,1,0,0,0,1,0.0,0
USER_0191,ITEM_0407,1,1,0,0,0,1,0.0,0
USER_0093,ITEM_0298,1,0,0,0,1,5,0.4444444444444444,0
USER_0109,ITEM_0484,1,1,0,0,0,1,0.0,0
USER_0009,ITEM_0084,1,1,0,0,0,1,0.0,0
USER_0122,ITEM_0260,1,0,0,0,1,5,0.4444444444444444,0
USER_0062,ITEM_0320,1,0,0,1,0,3,0.2222222222222222,0
USER_0181,ITEM_0381,1,1,0,0,0,1,0.0,0
USER_0093,ITEM_0208,1,0,1,0,0,2,0.1111111111111111,0
USER_0157,ITEM_0435,1,1,0,0,0,1,0.0,0
USER_0185,ITEM_0347,1,1,0,0,0,1,0.0,0
USER_0182,ITEM_0104,1,0,1,0,0,2,0.1111111111111111,0
USER_0198,ITEM_0014,1,0,1,0,0,2,0.1111111111111111,0
USER_0010,ITEM_0063,1,0,1,0,0,2,0.1111111111111111,0
USER_0040,ITEM_0444,1,0,1,0,0,2,0.1111111111111111,0
USER_0076,ITEM_0213,1,1,0,0,0,1,0.0,0
USER_0048,ITEM_0190,1,1,0,0,0,1,0.0,0
USER_0038,ITEM_0068,1,0,1,0,0,2,0.1111111111111111,0
USER_0103,ITEM_0135,1,0,0,0,1,5,0.4444444444444444,0
USER_0176,ITEM_0410,1,1,0,0,0,1,0.0,0
USER_0130,ITEM_0029,1,0,1,0,0,2,0.1111111111111111,0
USER_0132,ITEM_0103,1,0,1,0,0,2,0.1111111111111111,0
USER_0109,ITEM_0341,1,0,1,0,0,2,0.1111111111111111,0
USER_0046,ITEM_0070,1,1,0,0,0,1,0.0,0
USER_0005,ITEM_0414,1,1,0,0,0,1,0.0,0
USER_0014,ITEM_0071,1,1,0,0,0,1,0.0,0
USER_0014,ITEM_0209,1,0,1,0,0,2,0.1111111111111111,0
USER_0149,ITEM_0483,1,0,0,1,0,3,0.2222222222222222,0
USER_0085,ITEM_0435,1,1,0,0,0,1,0.0,0
USER_0177,ITEM_0356,1,0,0,0,1,5,0.4444444444444444,0
USER_0181,ITEM_0127,1,0,1,0,0,2,0.1111111111111111,0
USER_0040,ITEM_0012,1,0,1,0,0,2,0.1111111111111111,0
USER_0008,ITEM_0245,1,0,1,0,0,2,0.1111111111111111,0
USER_0197,ITEM_0118,1,0,0,0,1,5,0.4444444444444444,0
USER_0116,ITEM_0053,1,0,0,1,0,3,0.2222222222222222,0
USER_0166,ITEM_0388,1,0,0,1,0,3,0.2222222222222222,0
USER_0191,ITEM_0293,1,0,1,0,0,2,0.1111111111111111,0
USER_0049,ITEM_0457,1,1,0,0,0,1,0.0,0
USER_0038,ITEM_0064,1,0,0,0,1,5,0.4444444444444444,0
USER_0059,ITEM_0071,1,0,1,0,0,2,0.1111111111111111,0
USER_0109,ITEM_0348,1,0,0,0,1,5,0.4444444444444444,0
USER_0022,ITEM_0381,1,0,0,0,1,5,0.4444444444444444,0
USER_0038,ITEM_0200,1,0,0,0,1,5,0.4444444444444444,0
USER_0038,ITEM_0447,1,1,0,0,0,1,0.0,0
USER_0128,ITEM_0047,1,1,0,0,0,1,0.0,0
USER_0197,ITEM_0108,1,0,1,0,0,2,0.1111111111111111,0
USER_0136,ITEM_0099,1,0,0,1,0,3,0.2222222222222222,0
USER_0044,ITEM_0393,1,0,1,0,0,2,0.1111111111111111,0
USER_0087,ITEM_0063,1,0,1,0,0,2,0.1111111111111111,0
USER_0157,ITEM_0358,2,1,0,1,0,4,0.3333333333333333,0
USER_0006,ITEM_0002,1,0,1,0,0,2,0.1111111111111111,0
USER_0013,ITEM_0209,1,1,0,0,0,1,0.0,0
USER_0041,ITEM_0224,1,1,0,0,0,1,0.0,0
USER_0184,ITEM_0215,1,0,0,0,1,5,0.4444444444444444,0
USER_0095,ITEM_0492,1,1,0,0,0,1,0.0,0
USER_0054,ITEM_0185,1,1,0,0,0,1,0.0,0
USER_0044,ITEM_0452,1,1,0,0,0,1,0.0,0
USER_0167,ITEM_0108,1,0,1,0,0,2,0.1111111111111111,0
USER_0159,ITEM_0312,1,1,0,0,0,1,0.0,0
USER_0094,ITEM_0095,1,0,1,0,0,2,0.1111111111111111,0
USER_0130,ITEM_0040,1,1,0,0,0,1,0.0,0
USER_0054,ITEM_0247,1,0,1,0,0,2,0.1111111111111111,0
USER_0160,ITEM_0107,1,0,0,1,0,3,0.2222222222222222,0
USER_0093,ITEM_0286,1,1,0,0,0,1,0.0,0
USER_0188,ITEM_0422,1,0,1,0,0,2,0.1111111111111111,0
USER_0033,ITEM_0166,1,0,1,0,0,2,0.1111111111111111,0
USER_0147,ITEM_0320,1,0,0,0,1,5,0.4444444444444444,0
USER_0114,ITEM_0381,1,0,1,0,0,2,0.1111111111111111,0
USER_0144,ITEM_0443,1,1,0,0,0,1,0.0,0
USER_0103,ITEM_0244,1,1,0,0,0,1,0.0,0
USER_0165,ITEM_0087,1,1,0,0,0,1,0.0,0
USER_0152,ITEM_0091,1,0,1,0,0,2,0.1111111111111111,0
USER_0094,ITEM_0345,1,0,1,0,0,2,0.1111111111111111,0
USER_0005,ITEM_0209,1,0,0,1,0,3,0.2222222222222222,0
USER_0181,ITEM_0326,1,0,0,1,0,3,0.2222222222222222,0
USER_0149,ITEM_0166,1,0,1,0,0,2,0.1111111111111111,0
USER_0090,ITEM_0160,1,0,1,0,0,2,0.1111111111111111,0
USER_0098,ITEM_0101,1,0,1,0,0,2,0.1111111111111111,0
USER_0093,ITEM_0185,1,1,0,0,0,1,0.0,0
USER_0078,ITEM_0004,1,1,0,0,0,1,0.0,0
USER_0014,ITEM_0171,1,1,0,0,0,1,0.0,0
USER_0189,ITEM_0413,1,1,0,0,0,1,0.0,0
USER_0108,ITEM_0259,1,0,0,1,0,3,0.2222222222222222,0
USER_0029,ITEM_0293,1,0,0,0,1,5,0.4444444444444444,0
USER_0117,ITEM_0246,1,0,1,0,0,2,0.1111111111111111,0
USER_0037,ITEM_0169,1,0,0,1,0,3,0.2222222222222222,0
USER_0047,ITEM_0474,1,1,0,0,0,1,0.0,0
USER_0139,ITEM_0097,1,1,0,0,0,1,0.0,0
USER_0096,ITEM_0059,1,0,1,0,0,2,0.1111111111111111,0
USER_0084,ITEM_0056,1,0,0,1,0,3,0.2222222222222222,0
USER_0033,ITEM_0397,1,1,0,0,0,1,0.0,0
USER_0198,ITEM_0217,1,1,0,0,0,1,0.0,0
USER_0093,ITEM_0223,1,0,0,0,1,5,0.4444444444444444,0
USER_0042,ITEM_0143,1,1,0,0,0,1,0.0,0
USER_0025,ITEM_0286,1,0,0,1,0,3,0.2222222222222222,0
USER_0055,ITEM_0439,1,0,0,0,1,5,0.4444444444444444,0
USER_0038,ITEM_0027,1,1,0,0,0,1,0.0,0
USER_0192,ITEM_0299,1,0,1,0,0,2,0.1111111111111111,0
USER_0097,ITEM_0081,1,0,1,0,0,2,0.1111111111111111,0
USER_0024,ITEM_0448,1,0,0,0,1,5,0.4444444444444444,0
USER_0065,ITEM_0327,1,1,0,0,0,1,0.0,0
USER_0176,ITEM_0223,1,0,1,0,0,2,0.1111111111111111,0
USER_0198,ITEM_0348,1,1,0,0,0,1,0.0,0
USER_0153,ITEM_0133,1,1,0,0,0,1,0.0,0
USER_0145,ITEM_0441,1,0,0,0,1,5,0.4444444444444444,0
USER_0021,ITEM_0212,1,0,1,0,0,2,0.1111111111111111,0
USER_0087,ITEM_0107,1,0,1,0,0,2,0.1111111111111111,0
USER_0048,ITEM_0147,1,1,0,0,0,1,0.0,0
USER_0177,ITEM_0103,1,0,1,0,0,2,0.1111111111111111,0
USER_0185,ITEM_0391,1,0,0,0,1,5,0.4444444444444444,0
USER_0122,ITEM_0200,1,1,0,0,0,1,0.0,0
USER_0028,ITEM_0070,1,1,0,0,0,1,0.0,0
USER_0060,ITEM_0460,1,0,0,1,0,3,0.2222222222222222,0
USER_0003,ITEM_0437,1,1,0,0,0,1,0.0,0
USER_0085,ITEM_0108,1,1,0,0,0,1,0.0,0
USER_0029,ITEM_0441,1,1,0,0,0,1,0.0,0
USER_0045,ITEM_0113,2,1,1,0,0,3,0.2222222222222222,0
USER_0140,ITEM_0088,1,1,0,0,0,1,0.0,0
USER_0129,ITEM_0439,1,1,0,0,0,1,0.0,0
USER_0025,ITEM_0377,1,1,0,0,0,1,0.0,0
USER_0128,ITEM_0298,1,0,0,0,1,5,0.4444444444444444,0
USER_0013,ITEM_0374,1,1,0,0,0,1,0.0,0
USER_0048,ITEM_0402,1,1,0,0,0,1,0.0,0
USER_0166,ITEM_0059,1,0,1,0,0,2,0.1111111111111111,0
USER_0120,ITEM_0135,1,1,0,0,0,1,0.0,0
USER_0139,ITEM_0305,1,1,0,0,0,1,0.0,0
USER_0132,ITEM_0346,1,0,1,0,0,2,0.1111111111111111,0
USER_0126,ITEM_0150,1,1,0,0,0,1,0.0,0
USER_0108,ITEM_0100,1,1,0,0,0,1,0.0,0
USER_0164,ITEM_0079,1,1,0,0,0,1,0.0,0
USER_0152,ITEM_0056,1,1,0,0,0,1,0.0,0
USER_0179,ITEM_0140,1,1,0,0,0,1,0.0,0
USER_0087,ITEM_0411,1,1,0,0,0,1,0.0,0
USER_0182,ITEM_0272,1,1,0,0,0,1,0.0,0
USER_0186,ITEM_0400,1,0,0,0,1,5,0.4444444444444444,0
USER_0097,ITEM_0066,1,0,1,0,0,2,0.1111111111111111,0
USER_0158,ITEM_0276,1,1,0,0,0,1,0.0,0
USER_0036,ITEM_0372,1,0,0,1,0,3,0.2222222222222222,0
USER_0022,ITEM_0154,1,0,0,0,1,5,0.4444444444444444,0
USER_0169,ITEM_0026,1,0,0,1,0,3,0.2222222222222222,0
USER_0121,ITEM_0118,1,1,0,0,0,1,0.0,0
USER_0017,ITEM_0011,1,0,0,1,0,3,0.2222222222222222,0
USER_0136,ITEM_0221,1,0,1,0,0,2,0.1111111111111111,0
USER_0090,ITEM_0057,1,0,0,1,0,3,0.2222222222222222,0
USER_0061,ITEM_0353,1,0,1,0,0,2,0.1111111111111111,0
USER_0186,ITEM_0214,1,0,0,0,1,5,0.4444444444444444,0
USER_0164,ITEM_0323,1,0,0,0,1,5,0.4444444444444444,0
USER_0117,ITEM_0497,1,0,1,0,0,2,0.1111111111111111,0
USER_0116,ITEM_0022,1,1,0,0,0,1,0.0,0
USER_0058,ITEM_0013,1,1,0,0,0,1,0.0,0
USER_0144,ITEM_0440,1,1,0,0,0,1,0.0,0
USER_0001,ITEM_0234,1,0,0,1,0,3,0.2222222222222222,0
USER_0067,ITEM_0156,1,0,0,1,0,3,0.2222222222222222,0
USER_0049,ITEM_0250,1,0,0,0,1,5,0.4444444444444444,0
USER_0007,ITEM_0354,1,1,0,0,0,1,0.0,0
USER_0162,ITEM_0299,1,0,1,0,0,2,0.1111111111111111,0
USER_0137,ITEM_0135,1,1,0,0,0,1,0.0,0
USER_0050,ITEM_0280,1,1,0,0,0,1,0.0,0
USER_0155,ITEM_0483,1,0,1,0,0,2,0.1111111111111111,0
USER_0018,ITEM_0476,1,1,0,0,0,1,0.0,0
USER_0191,ITEM_0299,1,0,0,0,1,5,0.4444444444444444,0
USER_0033,ITEM_0427,1,1,0,0,0,1,0.0,0
USER_0031,ITEM_0068,1,0,1,0,0,2,0.1111111111111111,0
USER_0197,ITEM_0153,1,0,1,0,0,2,0.1111111111111111,0
USER_0020,ITEM_0056,1,0,1,0,0,2,0.1111111111111111,0
USER_0126,ITEM_0179,1,0,0,1,0,3,0.2222222222222222,0
USER_0155,ITEM_0427,1,0,0,0,1,5,0.4444444444444444,0
USER_0153,ITEM_0228,1,1,0,0,0,1,0.0,0
USER_0156,ITEM_0419,1,1,0,0,0,1,0.0,0
USER_0098,ITEM_0356,1,1,0,0,0,1,0.0,0
USER_0126,ITEM_0095,1,0,1,0,0,2,0.1111111111111111,0
USER_0020,ITEM_0255,1,1,0,0,0,1,0.0,0
USER_0049,ITEM_0062,1,1,0,0,0,1,0.0,0
USER_0016,ITEM_0354,1,0,0,0,1,5,0.4444444444444444,0
USER_0051,ITEM_0012,1,0,0,1,0,3,0.2222222222222222,0
USER_0115,ITEM_0153,1,0,1,0,0,2,0.1111111111111111,0
USER_0031,ITEM_0190,1,0,1,0,0,2,0.1111111111111111,0
USER_0117,ITEM_0146,1,1,0,0,0,1,0.0,0
USER_0192,ITEM_0113,1,1,0,0,0,1,0.0,0
USER_0137,ITEM_0052,1,0,1,0,0,2,0.1111111111111111,0
USER_0184,ITEM_0057,1,0,1,0,0,2,0.1111111111111111,0
USER_0079,ITEM_0370,1,0,0,1,0,3,0.2222222222222222,0
USER_0177,ITEM_0040,1,1,0,0,0,1,0.0,0
USER_0081,ITEM_0195,1,0,1,0,0,2,0.1111111111111111,0
USER_0113,ITEM_0227,1,1,0,0,0,1,0.0,0
USER_0055,ITEM_0380,1,1,0,0,0,1,0.0,0
USER_0064,ITEM_0406,1,0,0,0,1,5,0.4444444444444444,0
USER_0011,ITEM_0294,1,0,0,0,1,5,0.4444444444444444,0
USER_0079,ITEM_0251,1,0,0,1,0,3,0.2222222222222222,0
USER_0019,ITEM_0145,1,1,0,0,0,1,0.0,0
USER_0147,ITEM_0451,1,0,1,0,0,2,0.1111111111111111,0
USER_0013,ITEM_0199,1,1,0,0,0,1,0.0,0
USER_0131,ITEM_0247,1,1,0,0,0,1,0.0,0
USER_0146,ITEM_0017,1,0,0,1,0,3,0.2222222222222222,0
USER_0081,ITEM_0061,1,1,0,0,0,1,0.0,0
USER_0195,ITEM_0338,1,1,0,0,0,1,0.0,0
USER_0006,ITEM_0175,1,1,0,0,0,1,0.0,0
USER_0166,ITEM_0039,1,1,0,0,0,1,0.0,0
USER_0170,ITEM_0171,1,1,0,0,0,1,0.0,0
USER_0056,ITEM_0317,1,1,0,0,0,1,0.0,0
USER_0102,ITEM_0069,2,1,0,0,1,6,0.5555555555555556,0
USER_0037,ITEM_0307,1,0,1,0,0,2,0.1111111111111111,0
USER_0045,ITEM_0199,1,1,0,0,0,1,0.0,0
USER_0126,ITEM_0305,1,0,1,0,0,2,0.1111111111111111,0
USER_0013,ITEM_0073,1,0,1,0,0,2,0.1111111111111111,0
USER_0036,ITEM_0359,1,1,0,0,0,1,0.0,0
USER_0140,ITEM_0128,1,1,0,0,0,1,0.0,0
USER_0039,ITEM_0454,1,0,1,0,0,2,0.1111111111111111,0
USER_0079,ITEM_0261,1,1,0,0,0,1,0.0,0
USER_0169,ITEM_0144,1,0,1,0,0,2,0.1111111111111111,0
USER_0153,ITEM_0438,1,0,0,0,1,5,0.4444444444444444,0
USER_0026,ITEM_0080,1,0,0,0,1,5,0.4444444444444444,0
USER_0135,ITEM_0199,1,1,0,0,0,1,0.0,0
USER_0002,ITEM_0095,1,1,0,0,0,1,0.0,0
USER_0199,ITEM_0226,1,1,0,0,0,1,0.0,0
USER_0053,ITEM_0019,2,1,1,0,0,3,0.2222222222222222,0
USER_0166,ITEM_0066,1,0,0,0,1,5,0.4444444444444444,0
USER_0062,ITEM_0395,1,0,1,0,0,2,0.1111111111111111,0
USER_0145,ITEM_0209,1,0,1,0,0,2,0.1111111111111111,0
USER_0051,ITEM_0140,1,1,0,0,0,1,0.0,0
USER_0089,ITEM_0078,1,0,0,1,0,3,0.2222222222222222,0
USER_0023,ITEM_0415,2,1,0,1,0,4,0.3333333333333333,0
USER_0029,ITEM_0428,1,1,0,0,0,1,0.0,0
USER_0181,ITEM_0445,1,0,0,1,0,3,0.2222222222222222,0
USER_0008,ITEM_0243,1,1,0,0,0,1,0.0,0
USER_0030,ITEM_0003,1,0,0,1,0,3,0.2222222222222222,0
USER_0001,ITEM_0441,1,0,0,1,0,3,0.2222222222222222,0
USER_0190,ITEM_0213,1,1,0,0,0,1,0.0,0
USER_0044,ITEM_0034,1,1,0,0,0,1,0.0,0
USER_0049,ITEM_0220,1,1,0,0,0,1,0.0,0
USER_0092,ITEM_0143,1,1,0,0,0,1,0.0,0
USER_0191,ITEM_0057,1,1,0,0,0,1,0.0,0
USER_0185,ITEM_0024,1,0,1,0,0,2,0.1111111111111111,0
USER_0145,ITEM_0048,1,0,1,0,0,2,0.1111111111111111,0
USER_0178,ITEM_0487,1,1,0,0,0,1,0.0,0
USER_0110,ITEM_0281,1,1,0,0,0,1,0.0,0
USER_0008,ITEM_0167,1,0,1,0,0,2,0.1111111111111111,0
USER_0030,ITEM_0311,1,1,0,0,0,1,0.0,0
USER_0075,ITEM_0470,1,0,1,0,0,2,0.1111111111111111,0
USER_0023,ITEM_0332,1,0,1,0,0,2,0.1111111111111111,0
USER_0011,ITEM_0407,1,0,1,0,0,2,0.1111111111111111,0
USER_0115,ITEM_0079,1,0,1,0,0,2,0.1111111111111111,0
USER_0072,ITEM_0043,1,1,0,0,0,1,0.0,0
USER_0079,ITEM_0358,1,1,0,0,0,1,0.0,0
USER_0016,ITEM_0145,1,1,0,0,0,1,0.0,0
USER_0102,ITEM_0451,1,0,1,0,0,2,0.1111111111111111,0
USER_0164,ITEM_0462,1,0,0,0,1,5,0.4444444444444444,0
USER_0005,ITEM_0463,1,0,0,0,1,5,0.4444444444444444,0
USER_0024,ITEM_0138,1,0,0,0,1,5,0.4444444444444444,0
USER_0012,ITEM_0125,1,1,0,0,0,1,0.0,0
USER_0135,ITEM_0172,1,1,0,0,0,1,0.0,0
USER_0097,ITEM_0244,1,0,0,0,1,5,0.4444444444444444,0
USER_0171,ITEM_0299,1,1,0,0,0,1,0.0,0
USER_0054,ITEM_0488,1,1,0,0,0,1,0.0,0
USER_0056,ITEM_0444,1,1,0,0,0,1,0.0,0
USER_0112,ITEM_0405,1,1,0,0,0,1,0.0,0
USER_0055,ITEM_0315,1,0,0,1,0,3,0.2222222222222222,0
USER_0018,ITEM_0293,1,0,1,0,0,2,0.1111111111111111,0
USER_0136,ITEM_0085,2,0,2,0,0,4,0.3333333333333333,0
USER_0143,ITEM_0465,1,0,1,0,0,2,0.1111111111111111,0
USER_0195,ITEM_0111,1,0,0,0,1,5,0.4444444444444444,0
USER_0188,ITEM_0020,1,0,0,0,1,5,0.4444444444444444,0
USER_0179,ITEM_0440,1,1,0,0,0,1,0.0,0
USER_0174,ITEM_0171,1,1,0,0,0,1,0.0,0
USER_0165,ITEM_0171,1,1,0,0,0,1,0.0,0
USER_0042,ITEM_0358,1,1,0,0,0,1,0.0,0
USER_0068,ITEM_0370,2,2,0,0,0,2,0.1111111111111111,0
USER_0096,ITEM_0330,1,1,0,0,0,1,0.0,0
USER_0192,ITEM_0153,1,0,1,0,0,2,0.1111111111111111,0
USER_0106,ITEM_0143,1,0,0,1,0,3,0.2222222222222222,0
USER_0095,ITEM_0027,1,0,1,0,0,2,0.1111111111111111,0
USER_0158,ITEM_0143,1,0,0,0,1,5,0.4444444444444444,0
USER_0120,ITEM_0457,1,0,1,0,0,2,0.1111111111111111,0
USER_0137,ITEM_0331,1,0,1,0,0,2,0.1111111111111111,0
USER_0144,ITEM_0487,1,0,0,1,0,3,0.2222222222222222,0
USER_0044,ITEM_0084,1,0,0,1,0,3,0.2222222222222222,0
USER_0103,ITEM_0107,1,1,0,0,0,1,0.0,0
USER_0061,ITEM_0333,1,1,0,0,0,1,0.0,0
USER_0087,ITEM_0148,1,1,0,0,0,1,0.0,0
USER_0009,ITEM_0300,1,1,0,0,0,1,0.0,0
USER_0031,ITEM_0066,1,1,0,0,0,1,0.0,0
USER_0088,ITEM_0280,1,0,1,0,0,2,0.1111111111111111,0
USER_0146,ITEM_0348,1,0,0,0,1,5,0.4444444444444444,0
USER_0032,ITEM_0120,1,1,0,0,0,1,0.0,0
USER_0048,ITEM_0323,1,1,0,0,0,1,0.0,0
USER_0157,ITEM_0407,1,0,1,0,0,2,0.1111111111111111,0
USER_0123,ITEM_0337,1,1,0,0,0,1,0.0,0
USER_0132,ITEM_0285,1,1,0,0,0,1,0.0,0
USER_0152,ITEM_0133,1,0,1,0,0,2,0.1111111111111111,0
USER_0053,ITEM_0062,2,1,1,0,0,3,0.2222222222222222,0
USER_0043,ITEM_0258,1,0,0,0,1,5,0.4444444444444444,0
USER_0177,ITEM_0496,1,0,1,0,0,2,0.1111111111111111,0
USER_0127,ITEM_0198,1,0,1,0,0,2,0.1111111111111111,0
USER_0190,ITEM_0057,1,1,0,0,0,1,0.0,0
USER_0097,ITEM_0438,1,0,0,0,1,5,0.4444444444444444,0
USER_0044,ITEM_0285,1,0,0,0,1,5,0.4444444444444444,0
USER_0196,ITEM_0394,1,1,0,0,0,1,0.0,0
USER_0109,ITEM_0378,1,1,0,0,0,1,0.0,0
USER_0079,ITEM_0057,1,1,0,0,0,1,0.0,0
USER_0033,ITEM_0144,1,1,0,0,0,1,0.0,0
USER_0074,ITEM_0009,1,0,0,0,1,5,0.4444444444444444,0
USER_0171,ITEM_0050,1,0,0,0,1,5,0.4444444444444444,0
USER_0099,ITEM_0098,1,0,1,0,0,2,0.1111111111111111,0
USER_0193,ITEM_0305,1,1,0,0,0,1,0.0,0
USER_0021,ITEM_0431,1,0,0,1,0,3,0.2222222222222222,0
USER_0067,ITEM_0386,1,1,0,0,0,1,0.0,0
USER_0105,ITEM_0141,2,1,1,0,0,3,0.2222222222222222,0
USER_0173,ITEM_0384,1,0,0,1,0,3,0.2222222222222222,0
USER_0089,ITEM_0148,1,0,1,0,0,2,0.1111111111111111,0
USER_0076,ITEM_0467,1,0,0,0,1,5,0.4444444444444444,0
USER_0079,ITEM_0218,1,1,0,0,0,1,0.0,0
USER_0086,ITEM_0106,1,0,0,1,0,3,0.2222222222222222,0
USER_0192,ITEM_0465,1,0,0,1,0,3,0.2222222222222222,0
